"X1","X2","X3","mid_lon","mid_lat","mid_dist"
106,153,203,-94.0357822666667,46.0531967333333,0.323829139404817
17,55,84,-95.7380036333333,45.0200365333333,0.323641862148957
28,68,151,-94.0318268333333,46.0873398333333,0.323602364191736
90,136,208,-92.6061721,46.0414133,0.323350452548212
57,63,151,-95.7248498666667,47.1180880333333,0.323305157127157
28,90,107,-94.0008284666667,46.1109192666667,0.323244698399099
57,133,216,-95.694663,47.1043493333333,0.323127342017313
83,94,209,-93.5343674,46.8886251,0.322823583114986
53,94,193,-94.1549212,46.9990925333333,0.322796687849908
119,140,213,-93.9199716,45.9037287666667,0.322708629619242
148,172,193,-95.2585866,47.1650716333333,0.322699904979619
93,199,201,-94.6800027666667,44.8068853333333,0.322153913876148
76,134,207,-95.5263948,47.340196,0.322093826639206
90,179,208,-92.6061608666667,46.0174781,0.32209169624572
39,94,107,-94.2912813333333,47.3127811666667,0.321926694237826
76,79,216,-95.4917568,47.3792236,0.321828067639054
28,189,214,-93.9988632,46.1145920666667,0.321730244249641
145,148,185,-93.9454643,45.9947982333333,0.321724097692292
28,39,73,-93.9840886,46.1284679666667,0.321545226632213
76,154,207,-95.4446761333333,47.4673414666667,0.321504252126589
39,90,216,-94.2884443333333,47.4364259333333,0.321374585097957
116,201,208,-93.3087276333333,46.2885972666667,0.321304916065595
106,177,214,-94.0352804666667,46.0340568333333,0.320979995583014
44,58,83,-92.7143266333333,46.8836009666667,0.320726784149488
105,138,222,-94.6916196666667,44.8618099666667,0.320547647590648
53,83,214,-94.0724932666667,46.9976371333333,0.320354175301849
15,39,118,-95.2174733,47.5265696333333,0.320299529397968
28,175,214,-93.9650955,46.1512015333333,0.319996673753935
17,84,223,-95.400457,45.0784940333333,0.319951505868496
39,58,118,-94.3038557666667,47.2776034,0.31951958532808
76,172,193,-95.4926017333333,47.3822742333333,0.319315310143868
145,213,230,-93.9280064666667,45.9621585,0.318922793610963
148,151,207,-95.1814653,47.2108826666667,0.318783795658703
28,185,214,-93.9784256,46.1381620666667,0.318781659811484
28,190,214,-93.9907124,46.1260633333333,0.31868368194115
39,210,215,-94.6492459666667,47.698908,0.318660135359117
39,211,215,-94.6492459666667,47.698908,0.318660135359117
12,51,224,-95.8129789,45.9813999333333,0.318585044729661
15,118,151,-95.1201276,47.2649919,0.318441836335147
16,118,151,-95.1107433666667,47.2550281,0.318331320143038
145,184,214,-93.9607649,46.1396463666667,0.318269211726185
29,37,129,-96.5456835333333,45.9483842666667,0.318266010444153
69,82,210,-91.5816281,47.7243273333333,0.318152220859846
69,82,211,-91.5816281,47.7243273333333,0.318152220859846
144,229,231,-94.7267657,44.6183924333333,0.318115490991039
115,138,155,-95.5178672666667,44.2584116666667,0.317874351491626
39,140,216,-94.3091891333333,47.2688838666667,0.317527489899522
28,46,116,-93.9762986,46.1423727,0.317453022442633
90,166,210,-92.6535432333333,45.8532123,0.317425005965966
90,166,211,-92.6535432333333,45.8532123,0.317425005965966
145,148,176,-93.9453989,46.0077671,0.317351697890528
93,105,223,-94.6469913,45.0474438,0.317330003516662
51,63,129,-96.7990708,47.5339627,0.31724139306725
83,89,203,-93.7539745666667,46.9890162666667,0.316950926821057
5,17,150,-95.6906282666667,45.9162502666667,0.316861342783576
39,76,210,-94.3076841,47.4917155666667,0.316843089596326
39,76,211,-94.3076841,47.4917155666667,0.316843089596326
4,107,213,-95.1231870666667,46.1021010333333,0.316295150820401
90,100,208,-92.6288122333333,45.9109737,0.316087647104534
15,118,214,-95.2088576333333,47.4328295666667,0.315994704460441
83,94,177,-93.3683874666667,46.9388926,0.31586326583708
12,57,84,-95.7011002666667,45.9691178666667,0.31557539766631
106,135,214,-94.0433343,46.0484809666667,0.315490685915475
53,102,216,-94.0942069333333,46.9943728,0.315295362711033
84,115,192,-95.4826167333333,44.4980478,0.314809585079129
12,37,148,-95.6791015,45.9716014,0.314808823783024
83,89,148,-93.8411024333333,47.1780761666667,0.314746442633458
4,118,143,-95.1466462,46.1253312666667,0.314721290372669
1,89,151,-93.6553459666667,46.8440832,0.314580423081012
1,210,213,-93.8035850666667,46.8313943666667,0.314558800532181
1,211,213,-93.8035850666667,46.8313943666667,0.314558800532181
57,74,207,-96.0296476666667,47.0690127666667,0.314498465490359
39,116,216,-94.4177419,47.6355909,0.31444284495294
178,185,214,-94.0046886,45.9603221,0.314430255180776
83,94,174,-93.3597165666667,46.9459939,0.314317011614625
15,118,154,-95.1493233,47.3042481,0.314232085509309
115,155,227,-95.4812369333333,44.3302761,0.314063584026634
154,216,230,-94.2449741333333,46.9886370666667,0.313824644191011
1,83,116,-93.5158905666667,46.7848024333333,0.313814089069703
29,146,150,-96.3719859,46.0400971333333,0.313790990777351
145,148,174,-93.9458377,46.0213108666667,0.313781399732741
90,128,210,-93.0997528,46.2749711,0.313704830652151
90,128,211,-93.0997528,46.2749711,0.313704830652151
1,43,94,-93.7198626333333,46.8464576666667,0.313686150091093
12,55,57,-95.8704442666667,46.0122403,0.313640301520494
154,171,207,-94.7118831666667,46.6762446,0.313510450102583
27,97,219,-93.8438908666667,43.8389228666667,0.31350197525478
39,59,207,-94.2950729666667,47.4263814,0.313300030150496
116,143,210,-93.2701566,46.3002034666667,0.313004813387421
116,143,211,-93.2701566,46.3002034666667,0.313004813387421
131,157,208,-92.6304875333333,46.1682532333333,0.312921331904582
1,68,94,-93.5599144666667,46.8104344333333,0.312183916237837
83,94,139,-93.7396723333333,47.4408014,0.312062737934362
28,120,214,-94.0009475333333,46.1257185,0.312005273675329
44,59,83,-92.6932429,46.8959412333333,0.311972538710074
28,53,231,-93.9681018333333,46.1603648,0.311824454592877
83,92,94,-93.4393210333333,46.9125111666667,0.311790750660127
57,134,215,-95.7535555666667,47.1157044666667,0.311768859825052
83,94,126,-93.4018522333333,46.9265023333333,0.311615985713281
83,91,94,-93.4515847,46.9093556666667,0.311579757729985
119,148,221,-93.9012412333333,45.9149254333333,0.311571157704811
76,172,203,-95.4369988333333,47.5922203333333,0.311529397666413
12,29,149,-95.6782704666667,45.9750162,0.311511754374767
17,84,222,-95.4100574,45.0815124333333,0.311376355918099
90,123,208,-92.6169425333333,46.0169317666667,0.311302890316733
4,12,213,-95.4064219666667,46.2093794,0.311208247688226
93,105,201,-94.6126669666667,45.0872783666667,0.3109790932911
12,87,194,-95.4053454333333,46.2515750666667,0.310964091287592
28,148,206,-94.0277178333333,46.1056447666667,0.310847101852995
90,122,208,-92.6183258666667,45.990699,0.310638957423483
106,136,214,-94.0506236666667,46.0585992333333,0.31050843656917
116,151,210,-93.3997091333333,46.9087615666667,0.310414840680809
116,151,211,-93.3997091333333,46.9087615666667,0.310414840680809
39,51,208,-94.2955140666667,47.3992411,0.310290738767566
28,139,231,-94.0272688666667,46.1067177333333,0.310240505632832
119,128,151,-93.9155206,45.8838818,0.310196664345338
28,176,214,-93.9783602,46.1511309333333,0.310034782708628
148,159,172,-94.7518305666667,46.8253393,0.309698188916248
28,162,214,-94.0256424666667,46.1086655,0.309628355448449
27,70,183,-94.3842897333333,43.7605225333333,0.309183822802028
83,106,210,-93.4835430666667,46.9055413666667,0.309078935571399
83,106,211,-93.4835430666667,46.9055413666667,0.309078935571399
44,89,131,-92.7238115,46.8478230666667,0.308922736754536
116,209,210,-93.1857219333333,46.3299106333333,0.30878364159298
116,209,211,-93.1857219333333,46.3299106333333,0.30878364159298
57,203,215,-95.7997098333333,47.1224645333333,0.30864900494369
28,154,171,-94.0533213666667,46.0916118,0.308631485959819
74,84,130,-96.1253816,45.9766435333333,0.308509526615416
4,107,193,-95.0610959666667,45.8628542666667,0.308281900841699
207,215,216,-96.0964992333333,48.4069874333333,0.308230744101633
119,148,173,-93.9366874666667,45.8036848666667,0.308203885125761
13,106,178,-94.2884982666667,46.0565258666667,0.308120164057993
44,53,208,-92.7458338333333,46.7990972,0.308053561246117
15,117,172,-95.1628418666667,47.3354376333333,0.307952166108706
83,94,179,-93.3837194333333,46.9394998,0.307857073241223
90,125,208,-92.6223865,45.9772046666667,0.307834496989279
44,60,89,-92.5619903,46.9816492333333,0.307819903442045
83,94,102,-93.257597,47.0646202666667,0.307775250997836
12,87,180,-95.4105185666667,46.2381481666667,0.307551617160092
145,214,218,-93.9458784,46.0481284,0.307538720499955
28,145,178,-94.0472424333333,46.0965678666667,0.307527960774432
79,193,223,-95.1297181333333,45.4954486666667,0.307519579832538
57,172,223,-95.5541877333333,46.9250812333333,0.307434961556301
154,213,214,-94.7060452666667,46.7538117333333,0.307396792325938
17,99,150,-95.3050927666667,45.3289443333333,0.307391770200789
131,160,210,-92.6249486333333,46.1773863666667,0.307196221806772
131,160,211,-92.6249486333333,46.1773863666667,0.307196221806772
39,88,118,-94.3097983666667,47.2997369333333,0.307174470943655
115,223,229,-95.468841,44.3984326,0.307152339158148
152,180,207,-95.3159288333333,46.7498666333333,0.307145708805102
28,163,214,-94.0220138,46.1145369,0.307123272671411
84,107,115,-95.3944581333333,45.0728691,0.307104194396206
152,215,231,-95.3110311666667,46.7415612666667,0.30698588650023
57,74,150,-95.9955394666667,46.5511236333333,0.306830782817851
16,145,215,-95.0958282333333,47.2557019,0.306781620456479
145,148,220,-93.9234719333333,45.9808439666667,0.306717426959343
83,94,198,-93.3500608,46.9616521666667,0.306715777652993
4,11,119,-95.1393796,46.1061294666667,0.306669914008726
119,148,220,-93.9193720666667,45.8644889666667,0.306483952976884
12,87,144,-95.6822576666667,45.9796306666667,0.306483197379244
153,167,210,-92.6657675333333,45.7806208333333,0.306359133125774
153,167,211,-92.6657675333333,45.7806208333333,0.306359133125774
28,125,214,-94.0190275,46.1179071666667,0.306307113817995
138,192,199,-94.7783919666667,44.2874418666667,0.30627046895466
74,118,155,-96.1724532333333,45.9930515333333,0.3061468277651
51,118,207,-96.3145369,47.8677209,0.306100398992549
153,205,210,-92.6759114666667,45.7324190333333,0.305989250548894
153,205,211,-92.6759114666667,45.7324190333333,0.305989250548894
106,179,214,-94.0506124333333,46.0346640333333,0.30591300742435
76,107,172,-95.4637668666667,47.4613575666667,0.305712341265341
79,105,204,-95.1520218333333,45.4654724666667,0.305573012639516
83,131,214,-93.6243318666667,46.9213604333333,0.305568577466589
90,163,208,-92.6253728,45.9738344,0.305274464411117
28,121,214,-93.9996261333333,46.1361587333333,0.305223904023596
76,148,172,-95.5241267,47.7812802333333,0.30512774850786
1,15,131,-93.7892016,46.8259381666667,0.305039569761701
52,108,208,-93.9445258,46.1727623666667,0.30498205064061
119,213,230,-93.9239066,45.8458035,0.304871047737648
145,148,175,-93.9321342,46.0078377,0.304764385988676
89,94,116,-93.2229747333333,47.5342708666667,0.304674386605807
29,87,108,-96.3729033,46.0521958333333,0.304646532093629
119,148,188,-93.9112551666667,45.8796895,0.304607442217423
90,117,208,-93.1367596,46.2341980666667,0.304501422232217
178,207,226,-94.0321057333333,45.9888966333333,0.304400448375028
106,207,226,-94.0536533,46.0432200333333,0.304363920331175
83,94,127,-93.4585846,46.9151883333333,0.304253382216168
52,151,231,-93.9549314,46.1730917,0.304085388331246
90,126,208,-92.6242936666667,46.0044806333333,0.304018789373505
12,93,118,-95.4108009666667,46.2933688333333,0.303902841756242
153,166,210,-92.6674545,45.7881435666667,0.303874954808257
153,166,211,-92.6674545,45.7881435666667,0.303874954808257
16,148,214,-94.8320589333333,47.1628286333333,0.303725295999007
83,94,123,-93.3945011,46.9389534666667,0.303439885922489
153,170,210,-92.6681950333333,45.7857426333333,0.30337668988931
153,170,211,-92.6681950333333,45.7857426333333,0.30337668988931
148,161,172,-95.3084334666667,46.7702917,0.303344176732487
119,148,187,-93.9070403333333,45.8859839,0.303338246857823
39,153,216,-94.3023556,47.3713572,0.303272840024166
145,149,208,-93.3475000666667,46.1701567666667,0.303170427804456
83,94,103,-93.3223585,46.9888276333333,0.303104947223234
28,39,173,-93.9823643,46.1571437666667,0.303046814071039
119,137,214,-93.9316843,45.8001044666667,0.302742226633166
4,87,178,-95.3282875666667,46.2008709666667,0.302691306685701
57,76,87,-95.9731660333333,47.0894179333333,0.302659120331775
76,150,207,-96.0052841333333,47.4146017,0.302638474654609
55,108,223,-95.7645044666667,45.0208037,0.302609018670536
74,84,87,-95.9794726666667,45.9874657,0.3025600137108
90,162,208,-92.6290014666667,45.967963,0.302480244769
4,76,93,-95.1615609333333,46.1226230333333,0.302469669568558
178,179,214,-94.0290648666667,45.9803406333333,0.302462804213143
148,165,207,-94.8555465,46.6873477333333,0.302444676492413
116,157,210,-93.1136961333333,46.3854568,0.302169932642271
116,157,211,-93.1136961333333,46.3854568,0.302169932642271
57,63,139,-95.7161676,47.0914134,0.302104691350085
79,110,150,-95.1643519333333,45.4557928,0.301974162098267
152,182,207,-95.3231154,46.7508994333333,0.301666326511057
133,215,224,-95.9323620666667,45.8830097666667,0.301152493814558
57,172,204,-95.7172484666667,47.0908439333333,0.301137996305405
90,168,210,-92.6652025666667,45.8656782333333,0.301128152261911
90,168,211,-92.6652025666667,45.8656782333333,0.301128152261911
144,158,229,-94.7252138,44.6596821,0.301118191095058
96,199,224,-94.9470428333333,43.9353873333333,0.300999968166702
84,107,114,-95.4022467,45.0702270666667,0.300995106905376
55,129,224,-95.9788298,45.2267935,0.300954593991811
28,174,214,-93.978799,46.1646747,0.300836364170363
114,115,224,-95.5602459,44.2541728,0.300594121931834
51,150,215,-96.4885912333333,47.5141896666667,0.300521196120901
138,161,199,-94.7689151,44.3883999,0.3004687570072
145,148,198,-93.9361819333333,46.0369691333333,0.30045243510058
12,87,182,-95.4177051333333,46.2391809666667,0.30029146922828
55,74,115,-95.9628335333333,45.2213227,0.300176913377145
119,196,214,-93.9057086333333,45.8809803666667,0.300052397102663
90,124,208,-92.6287387333333,46.0262321666667,0.299795420630108
153,169,210,-92.6727078333333,45.7797191333333,0.299580620617574
153,169,211,-92.6727078333333,45.7797191333333,0.299580620617574
57,172,222,-95.5637881333333,46.9280996333333,0.299579108052982
28,53,128,-94.0401989333333,46.1106661,0.299563992078985
1,18,94,-93.6157574,46.8195704333333,0.299493052107591
28,164,214,-94.0347596666667,46.1146015666667,0.299464042814105
53,94,117,-94.1082132333333,46.9789115666667,0.299452118580699
119,148,186,-93.9010887666667,45.8894460666667,0.299447488825357
83,94,135,-93.3764413,46.9533167333333,0.299346812790841
53,216,230,-94.1479291333333,46.9763533,0.299326876764368
60,208,210,-92.1734492,47.1318423,0.299286649445041
60,208,211,-92.1734492,47.1318423,0.299286649445041
144,146,232,-94.7035223333333,44.7857335333333,0.299192790742119
74,84,129,-96.1254605666667,45.9862442333333,0.299137139538047
51,57,63,-96.490507,47.5148891333333,0.299109241140004
93,105,161,-94.6665513333333,44.8574451666667,0.299061041980945
5,63,183,-95.6702110333333,45.9299398333333,0.298985025934234
28,177,214,-93.9874699,46.1575734,0.298952788893127
4,76,222,-95.3953581666667,46.1982166333333,0.298888454865373
83,94,218,-93.5152237333333,46.9129044666667,0.298762464980738
17,108,181,-95.3142388666667,45.2980722,0.298743705049961
28,66,214,-94.0379114666667,46.1135272666667,0.298515607430263
28,122,214,-94.0149668666667,46.1314015,0.298483875914624
145,148,200,-93.9105047333333,45.9729395,0.29843540129904
154,216,227,-94.6991687,46.7242927333333,0.298331386078032
119,154,184,-93.8971307,45.8947099,0.298261533439363
79,128,146,-95.2124792666667,45.4145845666667,0.298259409245456
148,182,215,-95.3425168666667,46.8911343666667,0.298207544565822
28,67,214,-94.0470311666667,46.1077455666667,0.298203885052636
28,36,203,-94.0727630666667,46.0928109333333,0.298203149545082
178,190,214,-94.0169754,45.9482233666667,0.298172134231274
148,149,207,-95.3195318,46.8038612666667,0.298137260186447
102,137,208,-92.6985285333333,45.651766,0.298084670184946
12,51,143,-95.4165330666667,46.2820758,0.298047639345659
93,105,149,-94.5420994333333,45.136279,0.298000583143072
12,207,229,-95.8307625333333,46.0102299666667,0.297779466892205
90,195,208,-92.6426492,45.927904,0.2977787987456
79,193,222,-95.1393185333333,45.4984670666667,0.29771140039356
12,74,133,-95.8956349,46.0485436,0.297346265574152
83,89,116,-93.2644883,47.0739025,0.297331501966902
39,208,215,-94.3496304333333,47.5347657333333,0.297259231355959
115,222,229,-95.4784414,44.401451,0.297185514733548
93,108,159,-94.6657181333333,44.8717349666667,0.296857394208734
4,57,182,-95.1392885333333,46.0909746666667,0.296799998312798
17,55,178,-95.3184557333333,45.3594058666667,0.296708932483268
76,204,216,-95.5370445666667,47.3652955333333,0.296705034809954
22,100,205,-92.9413181333333,44.1403826,0.296575635594211
76,118,152,-95.8238361333333,47.2872634666667,0.296545797182837
138,144,199,-94.7361392,44.4670363666667,0.296420343476485
89,94,102,-93.0646347666667,47.1276580666667,0.296243598618841
116,210,218,-93.1665782666667,46.35419,0.296147537023563
116,211,218,-93.1665782666667,46.35419,0.296147537023563
38,169,217,-92.9647230333333,44.1955873666667,0.296145002303447
